loading,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,id,failure,kfold
94.91,17.186,12.3,18.513,18.457,12.284,18.703,11.43,16.408,18.206,11.389,15.596,17.901,14.99,18.258,823.535,5955,0,3
174.35,16.671,12.208,17.393,16.623,10.754,17.829,10.832,17.197,19.892,11.437,16.138,16.717,17.878,17.796,537.541,10940,1,3
136.84,17.6,10.737,16.042,18.935,12.159,20.419,11.699,16.659,19.339,12.797,16.71,16.04,17.197,16.334,809.968,14221,1,3
119.12,18.261,12.883,18.422,17.184,10.933,20.463,11.336,15.569,21.737,15.127,15.931,15.672,14.769,16.436,877.543,2316,0,3
160.27,18.505,10.955,18.947,17.655,11.674,19.101,12.838,16.513,20.552,9.914,14.313,15.337,13.72,18.41,776.307,8662,0,3
124.11,16.854,10.225,16.949,18.054,10.79,18.593,14.293,15.831,18.247,11.71,15.162,16.19,14.018,15.671,722.425,15390,0,3
92.1,17.302,12.617,17.703,16.949,11.133,19.607,11.542,13.92,20.738,11.588,16.979,16.626,16.071,16.16,701.0245,6198,0,3
157.25,18.883,11.598,15.706,15.693,11.796,19.033,9.256,17.298,19.472,8.439,14.842,15.357,16.758,16.436,538.396,10802,0,3
93.92,18.944,11.607,18.603,17.001,13.458,17.28,12.431,16.326,18.243,14.106,15.308,14.511,13.163,18.33,759.43,20206,0,3
69.15,20.126,12.109,17.442,17.719,11.712,18.297,10.107,14.067,19.466,9.839,15.116,16.159,12.751,17.846,704.823,18053,0,3
148.21,17.504,11.712,17.132,19.596,12.491,20.233,11.927,16.006,19.763,10.586,14.296,15.311,16.147,16.436,996.111,2303,0,3
152.06,18.157,9.72,17.167,18.394,12.156,19.581,13.541,17.543,19.644,12.35,17.571,17.923,17.104,14.813,848.806,16351,1,3
123.55,18.437,12.046,17.03,19.564,11.885,18.914,9.413,17.407,20.095,10.358,16.105,15.294,13.829,14.726,633.503,14762,1,3
86.76,18.8,12.329,18.149,17.912,12.237,19.929,12.031,16.344,18.104,10.615,15.253,14.148,15.228,17.502,883.661,11401,0,3
145.76,18.434,11.793,15.924,16.43,12.381,19.026,10.247,17.359,21.045,11.934,16.691,18.169,13.947,15.517,701.0245,1961,0,3
144.26,17.028,11.678,17.748,17.537,12.121,20.04,9.664,16.077,18.938,11.717,16.509,14.253,15.137,15.791,780.941,24356,0,3
63.65,17.667,11.205,16.866,17.229,11.775,19.115,11.028,16.774,19.883,11.959,14.979,13.596,15.323,17.243,680.324,12460,0,3
77.48,18.181,10.546,17.307,17.358,11.888,18.221,10.861,16.127,20.913,10.648,13.317,19.036,15.399,15.114,701.0245,7254,0,3
121.52,17.426,11.568,15.485,17.053,11.649,19.021,12.135,12.113,19.689,11.717,14.936,14.979,20.294,12.096,516.051,19156,1,3
154.07,16.834,10.946,18.629,16.639,10.503,19.494,10.359,14.773,17.228,13.076,17.255,16.956,13.712,18.003,566.297,7166,1,3
86.51,17.337,12.35,18.189,17.093,11.448,18.886,10.192,20.881,20.656,12.077,15.483,17.469,14.969,16.436,700.067,7094,0,3
154.78,19.263,12.78,17.407,17.109,11.484,19.246,10.452,16.603,19.997,10.377,15.66,16.473,13.455,16.228,738.59,10303,0,3
210.24,18.735,12.466,17.347,17.694,10.665,19.335,11.491,16.108,17.679,12.221,14.017,16.02,14.969,16.436,668.571,7658,1,3
75.87,17.624,12.599,17.783,17.078,11.492,19.595,12.79,17.589,19.438,12.539,17.314,16.029,14.991,16.436,719.734,19995,0,3
102.78,18.547,12.07,18.464,17.228,10.226,18.256,12.499,15.732,17.936,11.88,19.792,16.408,13.801,19.007,674.654,7377,0,3
212.51,18.424,11.23,17.047,17.079,11.671,18.269,8.078,15.709,19.39,13.806,15.072,15.727,14.969,11.959,616.656,4842,0,3
139.07,17.787,11.269,17.132,15.415,12.483,19.234,11.714,16.171,19.095,12.424,13.927,14.006,15.243,18.572,488.062,19914,1,3
83.24,17.811,13.099,16.367,19.186,12.03,19.948,12.052,15.671,18.418,10.817,17.7,17.955,15.411,14.492,940.31,22700,0,3
145.26,17.511,11.226,19.323,17.072,11.624,20.504,11.43,16.272,17.859,10.177,14.473,17.13,17.618,16.748,1001.682,13092,0,3
77.37,17.787,12.48,18.733,17.44,9.371,19.636,10.666,14.689,19.809,11.888,15.6285,16.95,13.849,16.551,794.716,2910,0,3
87.75,18.465,12.483,16.802,16.179,11.441,17.884,11.111,17.923,20.284,10.517,15.747,18.084,13.929,15.351,560.354,4382,0,3
76.31,17.356,9.812,16.295,17.813,12.692,19.476,8.928,16.45,16.71,11.872,18.977,16.602,12.624,19.351,597.835,8609,0,3
71.64,18.27,12.575,17.085,17.516,11.285,19.798,11.625,13.398,19.59,11.522,14.854,14.376,14.689,14.812,714.119,5168,0,3
85.55,19.586,12.284,16.613,18.136,10.945,21.103,11.911,17.609,16.833,11.717,15.205,13.999,15.886,12.64,909.226,25078,0,3
81.77,19.721,13.514,19.338,17.466,11.748,18.971,9.424,14.93,21.73,12.93,15.178,15.26,12.425,16.436,853.561,4489,0,3
174.02,18.21,12.573,16.456,18.345,11.851,19.533,11.03,15.699,16.68,10.474,13.67,16.302,17.517,17.885,723.69,8918,1,3
101.6,18.348,10.682,18.152,17.232,11.308,19.021,11.309,14.695,19.927,10.847,15.301,16.2,16.279,15.589,661.44,9406,0,3
147.78,17.996,13.176,17.055,16.607,13.053,19.934,10.038,15.813,19.383,11.717,14.325,14.967,16.527,14.944,701.0245,19375,0,3
94.17,18.795,12.41,17.94,18.767,11.264,18.652,9.154,15.914,19.706,11.96,12.975,17.915,11.728,16.067,752.961,1534,0,3
118.4,18.294,9.934,16.646,15.667,12.255,18.986,11.729,15.05,19.522,10.561,16.138,16.577,17.675,16.436,605.758,2656,1,3
148.68,16.632,13.376,16.49,17.014,10.34,20.114,10.689,18.05,18.841,12.282,17.031,14.942,13.406,18.072,581.447,17746,1,3
65.2,18.823,10.227,16.695,17.541,10.26,19.269,12.868,14.626,16.292,12.19,16.464,18.453,15.66,15.461,692.164,11262,0,3
147.28,17.424,10.551,17.469,14.649,12.452,19.502,11.503,15.836,20.886,12.386,15.6285,17.93,15.345,15.394,701.0245,4839,0,3
107.46,16.372,11.644,16.755,16.144,11.265,18.744,11.825,15.381,16.946,13.064,17.302,15.998,13.386,18.349,627.71,10137,0,3
118.42,16.559,11.323,17.415,16.964,12.155,17.193,10.808,15.806,20.189,12.048,14.186,16.592,14.969,16.436,540.569,12064,0,3
136.08,17.227,11.19,15.572,18.347,11.712,17.737,10.759,15.256,18.083,10.32,16.68,12.104,13.858,18.917,563.513,12067,0,3
162.58,16.599,11.74,17.564,16.46,12.315,18.801,13.227,13.901,19.725,8.71,14.979,18.352,15.354,14.405,785.973,12586,0,3
116.08,18.457,12.781,17.503,17.3,12.245,19.641,13.362,16.127,18.518,9.74,15.6285,16.04,17.358,15.089,868.378,13636,0,3
112.64,16.741,11.136,16.49,17.544,11.411,19.021,11.669,15.774,18.869,10.674,14.967,15.747,14.591,16.562,548.22,18127,0,3
127.82623252279636,17.059,11.536,17.584,17.043,11.827,20.247,12.105,17.443,17.664,12.58,16.462,11.848,17.168,16.599,787.67,23120,0,3
93.64,19.293,12.342,18.965,18.34,12.127,18.849,12.424,14.916,19.498,12.511,15.533,15.824,13.687,16.436,929.374,22488,0,3
144.83,17.386,10.809,15.375,17.521,11.712,19.021,11.182,17.415,18.517,9.264,17.827,15.068,13.735,17.867,535.457,18417,0,3
142.0,17.306,11.475,17.539,17.209,11.976,19.092,12.167,16.48,18.553,9.901,15.862,16.04,13.752,15.501,763.82,15175,0,3
103.82,18.088,11.761,17.154,17.516,10.955,20.407,12.419,17.129,20.461,8.038,16.181,14.966,14.969,18.693,852.774,12556,0,3
127.82623252279636,18.541,11.478,15.826,16.571,13.117,18.339,12.997,14.086,19.068,11.61,15.575,16.692,13.95,17.773,507.913,23985,0,3
66.74,19.05,12.194,17.132,16.354,12.412,19.997,10.285,17.67,20.628,14.263,15.194,14.99,15.549,16.436,744.804,12222,0,3
83.34,17.928,12.045,17.847,18.982,12.116,19.837,12.09,16.668,18.694,14.601,16.907,15.656,14.116,18.196,861.161,4416,1,3
71.08,18.355,11.557,17.233,16.846,11.688,16.964,10.819,15.97,18.135,9.371,15.135,15.0,16.76,19.983,489.258,14572,0,3
102.9,16.569,12.787,18.198,18.873,12.977,18.868,12.55,18.042,18.811,11.307,14.039,17.608,17.562,16.053,917.858,20368,0,3
132.19,17.447,11.535,16.909,17.791,11.514,17.9,11.976,15.227,20.285,10.554,15.177,16.364,16.356,14.844,625.363,21309,0,3
194.8,18.691,11.892,19.447,17.837,10.928,17.776,11.347,18.838,19.708,11.717,16.193,14.359,15.052,17.005,733.371,4734,0,3
125.15,17.347,13.783,17.76,18.889,13.949,20.571,10.17,15.336,19.377,11.717,15.697,15.643,14.969,15.881,967.847,9572,1,3
212.77,16.209,10.372,18.153,17.531,13.156,19.252,12.33,17.035,18.165,11.165,17.304,16.57,16.884,16.108,868.417,13191,0,3
146.45,17.422,9.911,18.002,18.289,13.224,20.353,10.81,14.182,20.22,10.271,14.367,14.108,14.34,16.699,912.684,10825,0,3
151.24,18.795,11.733,16.997,17.448,13.182,18.754,11.683,16.045,17.773,12.689,15.468,16.262,15.139,19.099,689.958,176,0,3
96.34,19.759,11.865,16.008,18.151,10.567,18.823,11.308,15.075,17.83,12.418,16.08,15.551,14.133,17.457,701.0245,8634,0,3
161.53,16.696,11.731,16.469,16.104,11.339,18.96,11.43,15.493,22.348,12.569,15.208,15.647,13.134,16.842,608.559,103,0,3
125.26,18.805,12.557,17.153,18.481,11.831,17.644,12.073,15.967,20.983,10.917,16.424,15.376,14.093,15.236,610.659,14715,0,3
131.38,19.437,12.418,18.491,17.676,12.309,17.803,11.214,15.724,19.2115,11.757,16.778,14.908,15.624,16.436,751.044,21566,0,3
145.66,18.423,14.212,17.913,18.751,11.777,18.99,11.178,16.452,19.268,11.209,17.52,16.748,16.382,16.494,740.402,12156,0,3
182.91,17.198,9.199,16.704,16.57,13.178,17.933,12.512,17.417,17.723,10.073,17.615,16.931,17.754,17.89,673.187,14937,1,3
121.22,18.951,12.86,17.132,18.207,10.887,19.121,11.671,17.416,20.976,11.404,15.431,15.179,14.725,16.436,701.0245,24301,0,3
121.57,16.94,13.249,19.602,16.431,11.609,19.021,11.867,17.639,16.799,13.318,14.998,18.335,14.087,17.863,701.0245,19336,0,3
146.11,18.313,13.382,17.068,17.221,11.452,18.678,12.546,16.127,21.115,9.132,15.325,16.442,14.877,14.848,768.83,25724,0,3
109.03,16.326,11.244,16.674,17.378,11.366,18.628,11.708,15.004,18.452,10.507,15.6285,18.864,13.777,14.907,622.915,479,0,3
104.1,17.095,13.295,17.215,17.345,12.27,19.442,12.293,17.539,21.18,14.433,14.472,16.04,13.406,15.885,834.249,26371,0,3
132.96,18.077,11.408,17.381,18.865,12.607,20.289,11.254,19.852,18.62,12.75,15.698,17.998,14.969,17.994,966.597,18772,0,3
183.06,16.974,10.303,17.342,17.138,12.346,20.248,10.482,17.267,19.48,12.421,15.924,13.333,14.969,18.718,658.324,7200,0,3
179.78,17.318,10.655,15.823,18.03,11.381,19.453,12.992,18.716,21.704,11.717,15.513,17.267,14.929,16.591,612.13,10021,0,3
166.73,17.647,13.937,17.463,18.45,12.009,19.25,12.637,15.049,18.967,11.717,15.6285,18.139,14.969,16.251,965.938,25338,0,3
108.96,17.782,12.514,16.02,16.623,12.174,18.646,9.94,16.675,18.962,9.89,15.336,14.96,14.969,16.436,566.616,13704,0,3
72.38,16.783,11.756,17.132,17.693,11.809,16.835,11.237,14.563,18.522,11.423,15.6285,16.062,15.482,16.766,679.742,25168,0,3
146.07,17.859,12.486,16.952,17.369,11.616,19.204,11.165,14.257,18.003,10.489,14.067,16.777,14.759,16.493,730.54,22223,0,3
122.54,17.19,10.777,17.154,17.805,12.202,17.787,11.647,14.818,18.055,13.052,16.544,14.551,13.94,17.011,696.559,6067,0,3
154.53,18.028,11.711,17.132,16.892,11.822,18.846,11.064,17.14,19.494,10.086,16.209,16.107,17.154,16.436,626.663,25393,0,3
151.59,16.581,11.741,16.422,18.723,10.862,20.662,11.416,17.747,21.081,11.423,13.09,18.302,13.732,18.86,792.564,18597,0,3
112.89,18.111,10.388,17.104,17.839,12.149,18.478,12.099,15.066,20.229,11.369,15.994,15.935,13.043,14.929,701.0245,4956,0,3
108.55,15.182,12.908,18.661,18.612,11.019,18.957,10.983,15.118,17.519,11.717,15.506,16.115,13.118,14.79,737.154,14209,0,3
52.63,18.429,11.794,16.056,19.933,12.174,19.82,12.033,16.951,17.953,10.468,17.473,16.595,17.484,15.582,776.036,11267,0,3
111.89,17.831,10.348,17.979,15.849,12.143,19.413,10.94,15.363,20.212,13.489,15.785,14.989,14.444,16.061,768.571,12249,0,3
167.82,18.274,9.95,14.873,18.026,11.712,18.025,11.815,16.741,18.217,11.717,16.104,16.088,15.674,16.91,591.563,17536,0,3
102.5,16.641,9.589,16.974,16.913,11.958,18.458,10.648,14.899,15.418,13.459,14.256,19.691,14.969,16.168,617.748,15728,0,3
144.41,17.444,13.035,18.104,18.42,12.076,19.021,10.74,13.373,18.866,12.186,14.8,16.282,14.412,15.059,799.565,5720,0,3
117.12,16.132,11.096,17.63,17.987,11.568,18.825,10.116,17.432,19.785,11.765,14.795,15.714,13.738,18.1,717.241,19328,1,3
126.61,18.534,11.453,16.308,16.082,11.847,18.488,12.678,14.953,19.2115,11.72,15.607,16.352,14.904,16.014,648.977,13204,1,3
119.3,18.25,9.929,17.736,16.456,12.228,19.731,10.42,15.898,20.982,10.718,14.463,15.591,17.927,15.178,668.068,9176,0,3
104.43,15.478,13.383,18.443,17.516,13.677,18.717,10.437,15.657,20.256,12.015,15.681,17.188,13.823,16.749,827.625,1591,0,3
152.83,18.062,11.126,18.311,16.935,12.429,18.421,11.093,17.512,17.961,8.82,16.474,16.934,15.082,19.14,701.0245,16513,0,3
151.83,17.296,10.66,18.608,17.253,11.031,18.867,11.933,15.546,15.925,12.295,16.227,16.143,12.406,14.206,753.115,14945,0,3
97.19,17.989,10.414,17.585,17.719,11.22,18.574,11.343,16.666,17.344,12.169,15.874,11.86,14.214,15.669,701.0245,22764,1,3
140.7,16.928,11.425,16.04,15.605,11.89,19.021,11.003,15.681,20.139,14.061,14.914,16.818,16.169,17.049,548.869,11699,0,3
97.17,16.209,10.491,15.703,17.391,11.963,15.268,12.096,15.354,18.983,13.969,14.892,15.907,14.202,17.015,309.406,4689,0,3
120.53,19.236,13.162,17.156,17.092,13.727,19.554,11.372,16.601,17.344,11.19,16.097,17.044,14.969,15.566,829.056,12645,1,3
81.1,18.47,10.228,15.759,18.98,10.779,18.776,11.43,16.049,18.805,8.97,14.39,18.264,13.169,12.908,575.054,24225,0,3
81.32,17.762,12.939,17.689,16.647,11.814,17.027,10.586,17.04,20.222,12.419,16.606,18.629,11.476,19.978,701.0245,19332,0,3
273.08,17.989,12.023,17.87,18.372,12.779,16.639,11.823,14.91,18.362,11.824,14.718,17.173,14.969,18.393,613.803,2631,0,3
83.87,18.795,13.086,16.933,17.286,10.813,19.164,11.43,15.569,17.913,10.763,19.447,15.691,14.022,19.107,666.436,7140,1,3
80.46,17.422,12.331,16.009,16.285,13.472,18.796,8.975,16.011,16.325,12.324,17.094,15.311,15.866,16.367,701.0245,1993,0,3
183.68,17.816,13.977,17.551,18.288,9.636,18.612,13.93,16.292,17.664,12.551,14.942,17.19,16.277,16.471,701.206,8793,0,3
170.2,15.764,11.377,18.216,17.148,12.221,20.746,12.051,16.313,20.119,12.218,16.693,16.86,13.328,16.692,896.372,2746,0,3
151.53,18.688,13.298,16.211,18.236,13.399,22.098,12.005,15.587,16.589,10.654,14.484,17.955,17.736,13.881,1029.017,11714,0,3
95.97,16.133,12.884,16.448,15.973,11.569,18.772,11.646,14.708,22.112,9.711,15.51,16.903,14.895,16.436,589.908,26358,0,3
146.54,18.068,11.856,16.762,18.016,9.792,18.732,11.43,18.689,17.484,12.265,15.817,16.879,14.605,17.018,621.304,21133,0,3
136.92,18.75,9.076,17.647,19.941,12.314,20.973,11.657,17.113,17.789,13.148,16.431,14.463,16.794,17.53,677.213,9656,1,3
296.72,16.196,11.768,16.606,17.516,12.225,18.643,12.151,15.668,19.125,11.527,14.422,18.499,15.598,16.436,597.057,25466,0,3
82.15,18.765,12.862,18.321,17.765,12.509,17.454,9.995,18.486,17.383,10.093,15.18,15.654,15.164,16.436,773.664,17110,0,3
85.03,18.666,12.382,18.364,17.35,10.62,17.668,11.287,16.608,18.884,13.036,15.535,14.114,14.242,17.048,701.0245,16902,0,3
192.87,17.533,13.288,16.358,17.382,12.061,20.071,12.014,17.381,15.0,12.36,16.016,16.435,15.298,14.348,762.684,3400,0,3
98.98,18.606,11.993,18.488,17.199,12.942,18.457,10.882,16.127,22.309,11.111,17.215,17.244,14.969,14.65,730.609,24743,1,3
132.5,19.027,10.667,18.917,17.659,12.381,19.317,11.133,18.071,20.29,10.769,15.801,17.743,13.334,16.824,835.186,1146,1,3
132.19,17.138,11.901,18.3,18.004,11.712,16.577,9.719,15.021,20.128,12.678,15.843,16.477,13.958,14.174,546.98,2043,0,3
182.75,17.599,11.733,18.437,18.097,12.146,19.009,12.025,16.127,19.653,11.374,16.313,14.466,15.787,16.091,845.068,23837,0,3
63.08,16.703,11.909,17.482,16.28,11.127,19.638,11.836,16.414,17.365,11.508,15.762,15.362,14.874,15.56,723.134,3969,0,3
93.09,18.465,10.9,17.052,17.813,9.936,19.021,11.43,17.592,19.2115,13.578,16.326,17.669,14.267,16.118,503.878,9239,0,3
95.47,16.244,11.49,19.269,17.292,12.488,18.341,11.69,16.187,19.079,10.578,14.354,15.576,16.542,17.744,785.718,723,1,3
135.13,17.546,12.929,17.233,17.356,11.225,17.084,12.46,17.728,22.181,11.461,13.429,15.713,15.484,17.938,701.0245,7867,0,3
116.67,18.662,11.893,17.561,17.684,10.91,20.44,11.66,17.77,20.221,10.573,15.828,16.999,14.837,18.397,860.874,22672,0,3
100.84,18.707,10.016,17.704,18.262,11.358,19.409,10.336,16.24,19.952,12.796,16.07,16.217,15.054,15.582,717.965,12781,1,3
155.7,17.387,11.459,14.933,15.288,12.303,18.521,11.071,16.383,21.039,11.717,16.058,15.049,13.971,17.771,323.939,21836,0,3
92.62,18.246,11.41,16.93,16.894,12.797,18.831,11.241,16.88,15.134,14.168,15.25,17.874,12.582,17.094,682.324,16869,0,3
193.89,17.935,14.267,17.186,17.599,10.435,18.181,11.43,16.723,21.342,13.493,17.58,13.728,12.036,13.957,646.76,1884,0,3
142.99,17.03,11.948,16.494,18.223,10.96,19.601,12.001,15.301,19.905,13.415,15.425,16.656,15.18,15.771,701.0245,12574,0,3
142.67,17.991,12.288,17.411,17.502,11.143,16.885,10.841,15.711,20.355,11.281,15.601,14.727,13.576,15.837,584.294,24537,1,3
95.58,17.35,12.683,17.695,17.797,11.968,20.526,10.84,17.045,20.983,11.05,15.093,16.652,14.593,13.979,915.295,26265,0,3
84.89,17.451,13.156,16.285,17.536,11.985,18.782,10.652,17.87,17.791,9.259,15.6285,16.829,18.493,15.525,617.593,12662,0,3
109.91,17.833,10.83,17.816,16.733,11.262,19.007,11.43,14.45,19.2115,10.4,15.6285,14.96,16.704,15.762,701.0245,16181,0,3
119.43,17.74,12.272,16.742,18.352,11.115,20.486,11.491,17.601,19.077,13.146,15.6285,15.038,13.943,17.462,807.979,19448,0,3
75.72,17.283,11.991,16.48,16.299,11.309,20.615,11.114,14.01,20.242,12.457,16.62,17.551,18.164,16.436,701.0245,6650,0,3
206.12,17.211,12.005,19.576,19.07,12.701,19.64,11.958,16.55,18.02,10.938,16.045,16.885,15.638,16.658,957.518,10739,0,3
188.37,18.409,12.021,16.806,16.174,10.105,19.164,12.872,19.618,17.713,14.344,15.938,18.103,13.863,18.314,500.515,17344,0,3
152.71,16.937,12.205,17.924,17.735,12.834,18.214,12.269,16.127,18.839,10.643,15.358,17.707,17.733,16.422,759.288,17996,0,3
152.37,17.705,10.903,17.714,15.867,10.632,19.065,12.88,16.792,21.128,11.703,17.671,14.486,14.879,16.636,731.838,12635,0,3
119.35,17.076,14.096,18.695,18.922,10.053,18.897,13.198,15.569,19.54,10.992,15.6285,18.367,14.969,16.253,815.658,1003,1,3
71.79,17.844,12.719,17.333,18.528,11.783,17.322,11.088,16.193,17.788,9.803,16.1,17.204,17.743,16.132,554.03,15397,0,3
123.26,16.589,12.133,16.104,17.795,11.215,19.021,12.195,15.231,18.928,10.075,13.546,14.358,14.243,16.192,701.0245,15550,0,3
102.44,16.912,12.081,18.7,17.285,10.108,18.067,10.032,15.56,17.731,11.246,14.38,16.528,14.181,15.792,701.0245,18751,0,3
139.8,17.183,11.42,17.764,17.535,13.521,20.617,12.614,16.985,17.92,9.958,16.338,16.818,15.589,15.706,906.084,18470,0,3
122.95,16.875,13.151,16.745,18.215,11.165,18.004,11.69,14.811,17.729,11.717,16.15,16.428,14.605,16.436,743.15,23069,0,3
106.72,18.172,11.007,16.456,17.917,11.749,19.083,10.402,16.033,18.979,11.567,15.445,18.552,12.721,16.436,710.927,18503,0,3
115.24,18.118,11.757,16.873,17.15,11.661,18.802,12.385,15.289,18.501,11.109,16.465,16.545,15.025,17.186,661.555,23871,0,3
104.62,17.078,12.653,17.132,18.898,13.388,18.013,12.592,15.89,18.511,8.622,16.404,17.928,18.422,17.912,715.473,3970,0,3
167.96,19.465,13.458,17.535,17.516,11.841,19.279,12.729,15.817,19.114,13.224,14.703,12.284,13.014,16.53,774.038,289,0,3
80.31,19.542,12.641,17.206,17.295,11.134,18.314,11.928,16.19,19.696,11.717,16.488,16.851,14.969,15.0,632.666,14585,0,3
122.14,17.977,10.891,15.328,18.659,10.759,17.742,11.128,15.009,16.793,10.926,14.956,17.421,15.234,13.933,521.042,26079,0,3
154.13,18.413,11.98,17.506,17.311,12.971,17.316,12.945,16.403,21.67,14.818,15.597,15.312,10.239,14.98,620.79,3659,0,3
90.48,17.011,12.348,18.34,18.142,11.011,19.416,11.282,15.394,17.896,11.523,17.349,15.752,15.085,15.827,806.516,17869,0,3
190.63,18.526,13.215,18.186,18.134,13.593,17.726,10.391,16.361,19.051,12.098,14.984,16.04,12.763,16.249,862.315,17806,1,3
123.12,16.55,11.396,15.966,17.821,11.699,19.248,11.317,16.617,19.056,12.178,13.048,16.321,14.219,17.79,637.285,17207,0,3
120.95,18.684,11.61,17.292,18.608,11.891,20.64,9.814,14.415,17.75,11.125,16.11,17.141,16.049,16.6,812.873,15973,0,3
174.12,18.547,13.42,17.016,17.403,10.965,19.056,12.386,17.552,21.06,12.1,13.799,17.77,14.264,14.39,701.0245,2557,1,3
279.37,18.084,10.42,18.029,18.877,12.079,21.28,12.566,15.204,21.386,12.619,15.097,17.843,15.326,15.459,955.163,357,0,3
157.73,17.437,9.675,16.131,17.775,12.604,17.306,11.321,15.871,19.278,12.285,14.758,15.18,15.344,17.191,506.65,3437,1,3
145.88,18.024,12.083,16.546,18.808,12.45,19.239,11.467,16.48,19.056,11.717,15.57,15.646,11.947,14.263,740.445,3269,0,3
111.59,17.249,12.541,17.021,17.725,10.878,19.814,13.567,17.205,17.327,10.41,16.112,18.589,15.084,14.988,811.594,12120,0,3
153.02,18.34,12.55,16.138,16.24,13.351,19.021,11.682,14.344,19.279,12.467,15.206,15.755,14.866,18.343,696.315,22031,0,3
126.71,17.914,12.734,18.893,19.169,11.822,18.868,11.43,16.713,18.874,14.053,15.011,18.654,16.504,16.737,872.002,12728,0,3
128.64,17.162,10.94,16.194,19.38,10.84,21.102,10.657,14.931,19.992,12.838,16.146,16.914,14.494,16.677,701.0245,1061,1,3
85.3,18.563,10.671,18.079,16.369,10.398,18.756,11.038,16.69,19.2115,11.213,17.222,16.04,14.448,14.073,648.767,13108,0,3
183.83,17.106,12.359,18.987,19.185,11.14,20.372,11.43,16.913,16.91,11.632,14.866,17.871,13.854,15.747,955.352,2155,1,3
126.52,18.546,12.352,16.225,18.397,13.915,19.623,11.605,19.431,18.887,10.295,15.927,16.419,13.463,17.567,885.093,17889,0,3
66.11,18.251,11.706,17.118,17.516,10.849,18.821,9.37,16.127,20.68,12.658,15.715,16.04,14.059,16.9,577.338,7128,0,3
146.83,17.023,11.596,17.078,18.567,9.858,17.241,10.669,15.253,16.558,12.271,17.043,15.377,16.73,14.022,495.688,10081,0,3
52.51,15.73,11.115,20.122,15.725,10.072,20.023,12.378,16.866,19.375,12.173,15.252,16.04,19.272,15.645,902.087,11020,1,3
160.41,17.079,11.544,16.386,17.124,11.775,18.403,12.471,16.02,19.364,12.019,17.266,16.024,16.175,14.34,586.23,26046,1,3
88.4,18.388,10.609,15.421,17.264,11.415,17.488,12.487,14.308,19.989,9.889,16.404,15.249,14.548,16.517,481.608,16358,0,3
150.63,17.663,11.733,18.518,17.11,11.277,19.505,10.184,15.14,17.449,12.822,14.298,14.397,14.862,16.436,807.971,1108,0,3
84.62,17.629,10.927,16.617,16.96,11.358,19.346,11.067,16.77,20.007,8.754,15.847,15.041,17.935,21.904,670.715,11053,0,3
95.23,18.306,12.036,16.6,16.482,12.11,18.677,12.769,15.174,19.2115,14.558,18.473,15.892,14.194,16.358,699.36,14039,1,3
181.48,18.109,11.314,17.45,17.249,10.753,18.762,11.352,13.824,19.122,11.985,18.267,16.687,15.05,18.267,612.893,6979,0,3
